,nasdaq100,nifty50,gold
2025-01-22,1889233.2978744507,23155.349609375,239264.27765948698
2025-01-23,1893832.5669676065,23205.349609375,238932.73141365498
2025-01-24,1882149.7764851153,23092.19921875,240070.37391828373
2025-01-27,1821234.9191248417,22829.150390625,235980.72052001953
2025-01-28,1855874.626435876,22957.25,239240.7707076855
2025-01-29,1853902.8311335444,23163.099609375,239761.4308394082
2025-01-30,1863476.3926364332,23249.5,244586.41976165771
2025-01-31,1861008.7342106104,23508.400390625,243694.6964263916
2025-02-03,1843390.764280647,23361.05078125,245285.37456900626
2025-02-04,1875101.2920921296,23739.25,248075.60039472766
2025-02-05,1887077.5830305815,23696.30078125,250202.7934331149
2025-02-06,1901618.8082966208,23603.349609375,249426.18621826172
2025-02-07,1882387.4117147028,23559.94921875,251141.94435703382
2025-02-10,1903998.9220139682,23381.599609375,255039.4306425769
2025-02-11,1897968.1290561557,23071.80078125,254814.9076461792
2025-02-12,1885475.068587035,23045.25,252533.78953552246
2025-02-13,1913895.994086206,23031.400390625,254184.62972345576
2025-02-14,1918539.9136065394,22929.25,250164.12253763154
2025-02-18,1925102.6559019089,22945.30078125,254623.53243210912
2025-02-19,1926775.7451154739,22932.900390625,253658.4814486988
2025-02-20,1917114.2706189156,22913.150390625,255406.0400390625
2025-02-21,1868563.2113633752,22795.900390625,253959.06059093773
2025-02-24,1847582.756627053,22553.349609375,255080.02067736536
2025-02-25,1828055.8454608917,22547.55078125,251791.40016555786
2025-02-27,1791265.9650603533,22545.05078125,251306.0534588769
2025-02-28,1823772.9583717883,22124.69921875,247729.24773325212
2025-03-03,1786502.872372523,22119.30078125,252788.4395327028
2025-03-04,1777378.191056475,22082.650390625,254094.20533614233
2025-03-05,1799152.5367618203,22337.30078125,254263.7327216249
2025-03-06,1742359.0081041753,22544.69921875,253421.33353105932
2025-03-07,1760121.0402361453,22552.5,253083.01947460696
2025-03-10,1691926.5692428052,22460.30078125,251730.35329437256
2025-03-11,1692676.4095907211,22497.900390625,254456.66965526342
2025-03-12,1708774.9364033937,22470.5,256289.83347596228
2025-03-13,1679164.981358081,22397.19921875,260650.55403961055
2025-03-17,1722456.4129892439,22508.75,260817.00897216797
2025-03-18,1693423.4001767635,22834.30078125,263799.965310134
2025-03-19,1708723.1267170608,22907.599609375,262836.3832819052
2025-03-20,1698907.6726427078,23190.650390625,262464.775390625
2025-03-21,1705480.7449293882,23350.400390625,260579.6059146803
2025-03-24,1735256.2771189213,23658.349609375,259087.4366259277
2025-03-25,1735260.6473780721,23668.650390625,258623.39710765518
2025-03-26,1704703.1748145074,23486.849609375,258560.033103507
2025-03-27,1704569.9937571287,23591.94921875,263469.13260032237
2025-03-28,1652317.688220054,23519.349609375,264497.3104324341
2025-04-01,1663953.8491202742,23165.69921875,267009.331882406
2025-04-02,1677202.8820045888,23332.349609375,268936.19244586676
2025-04-03,1579564.6958440542,23250.099609375,264121.13494873047
2025-04-04,1483726.207023859,22904.44921875,256872.08862304688
2025-04-07,1499509.0889237523,22161.599609375,253891.49056146853
2025-04-08,1477213.9316153526,22535.849609375,256574.54419577122
2025-04-09,1650482.2142180055,22399.150390625,263498.7168312073
2025-04-11,1612211.2351929843,22828.55078125,277948.2530100513
2025-04-15,1614253.5151073337,23328.55078125,275928.5245540552
2025-04-16,1563228.2946169376,23437.19921875,284825.1591945067
2025-04-17,1563266.7569503188,23851.650390625,283292.5397264771
2025-04-21,1516535.2590970695,24125.55078125,290068.2321653981
2025-04-22,1557742.2824842036,24167.25,289858.34663610347
2025-04-23,1598271.8559236377,24328.94921875,280123.3292243909
2025-04-24,1638167.9239896685,24246.69921875,284077.32803344727
2025-04-25,1656767.6701693982,24039.349609375,279848.55756154284
2025-04-28,1654433.7882270217,24328.5,283796.70377731323
2025-04-29,1664658.9463665783,24335.94921875,282664.852727456
2025-04-30,1654361.6995457709,24334.19921875,279375.6047439575
2025-05-02,1702624.696555376,24346.69921875,273731.25985170156
2025-05-05,1681715.8811623603,24461.150390625,278880.3467919398
2025-05-06,1678171.8188284934,24379.599609375,289263.5061206594
2025-05-07,1685145.6389003992,24414.400390625,286800.8708064258
2025-05-08,1727115.4135843813,24273.80078125,283778.585948579
2025-05-09,1726933.6658163667,24008.0,287118.5584606007
2025-05-12,1773076.968962431,24924.69921875,273589.54833984375
2025-05-13,1803082.7128190994,24578.349609375,275620.9031035304
2025-05-14,1822528.2245653272,24666.900390625,271970.24939848855
2025-05-15,1823037.0439583063,25062.099609375,275192.3869091235
2025-05-16,1830908.1547643244,25019.80078125,271885.6734313965
2025-05-19,1830979.7818046808,24945.44921875,275657.96803312004
2025-05-20,1827681.472585857,24683.900390625,280584.0805345997
2025-05-21,1804485.1635490656,24813.44921875,283277.08904832415
2025-05-22,1815142.5425063074,24609.69921875,283055.165137019
2025-05-23,1798221.7755591273,24853.150390625,289185.1796545312
2025-05-27,1827994.1993985325,24826.19921875,281612.8224084042
2025-05-28,1820271.1763978451,24752.44921875,281227.0164988674
2025-05-29,1823654.4273315668,24833.599609375,283151.9686296433
2025-05-30,1821694.6186335683,24750.69921875,280744.7633649856
2025-06-02,1834615.318101883,24716.599609375,287726.8984775953
2025-06-03,1856673.7709013224,24542.5,287141.62182818353
2025-06-04,1866004.103237465,24620.19921875,289797.81091690063
2025-06-05,1850439.4455943108,24750.900390625,287749.7432371825
2025-06-06,1868848.0933442116,25003.05078125,285345.1731688231
2025-06-09,1869297.9941798747,25103.19921875,285747.56499234587
2025-06-10,1879386.911897242,25104.25,284444.38018222153
2025-06-11,1868438.3330574632,25141.400390625,283870.86040044203
2025-06-12,1877717.36215055,24888.19921875,289703.9040999487
2025-06-13,1853529.133412242,24718.599609375,294014.0348174609
2025-06-16,1888916.9915109873,24946.5,292444.30418293923
2025-06-17,1875718.4278176427,24853.400390625,292475.9330493361
2025-06-18,1881220.5310055315,24812.05078125,293602.7912195362
2025-06-20,1872495.1080522537,25112.400390625,291622.90951135755
2025-06-23,1884736.9489790797,24971.900390625,291269.20566184074
2025-06-24,1906272.1514380574,25044.349609375,284980.5765077099
2025-06-25,1912581.3885512352,25244.75,286150.9154058695
2025-06-26,1922978.3785282373,25549.0,285568.934715271
2025-06-27,1930423.6584851146,25637.80078125,280446.0799860768
2025-06-30,1943908.572455719,25517.05078125,282376.18297470734
2025-07-01,1925090.0515693277,25541.80078125,285764.3245009314
2025-07-02,1940276.42641747,25453.400390625,286903.8448791504
2025-07-03,1950989.3469975144,25405.30078125,284249.1199805029
2025-07-07,1948508.9665119648,25461.30078125,286209.31251137704
2025-07-08,1945750.7640075684,25522.5,283434.3634033203
2025-07-09,1959717.2372563183,25476.099609375,283832.2892995365
2025-07-10,1957262.071430564,25355.25,284416.6245986521
2025-07-11,1953090.2025572062,25149.849609375,287725.9963378906
2025-07-14,1964861.9942091405,25082.30078125,288123.0894088745
2025-07-15,1967916.8921720982,25195.80078125,286339.8386593312
2025-07-16,1967455.6568972021,25212.05078125,287930.13467788696
2025-07-17,1986043.6628151834,25111.44921875,287403.9269263856
2025-07-18,1984703.0516047329,24968.400390625,288513.9183883667
2025-07-21,1998012.2089071572,25090.69921875,293227.773267366
2025-07-22,1991373.9972266406,25060.900390625,296950.14090733416
2025-07-23,2001202.0545497537,25219.900390625,293245.825583674
2025-07-24,2006900.2058985233,25062.099609375,291356.5340576172
2025-07-25,2011427.4991760254,24837.0,288158.6130371094
2025-07-28,2026801.0884335637,24680.900390625,287155.7750561014
2025-07-29,2029295.2969640493,24821.099609375,289345.8367064744
2025-07-30,2047733.3045721054,24855.05078125,289089.78167551756
2025-07-31,2031339.3770791143,24768.349609375,288120.09693350084
2025-08-01,1991548.4448368102,24565.349609375,292888.2693845201
2025-08-04,2038123.4680320024,24722.75,296587.15278141573
2025-08-05,2019259.460048765,24649.55078125,296670.7391124293
2025-08-06,2046186.0445708036,24574.19921875,296637.2396850586
2025-08-07,2045021.3232534528,24596.150390625,297299.1041013524
2025-08-08,2064408.7808531523,24363.30078125,300691.51641498506
2025-08-11,2062450.2692257613,24585.05078125,293947.8347107358
2025-08-12,2088208.8712021708,24487.400390625,293348.8839399442
2025-08-13,2085598.3932341337,24619.349609375,293718.30048004165
2025-08-14,2089909.5850208402,24631.30078125,292469.697012119
2025-08-18,2070094.9673002213,24876.94921875,290841.07158211805
2025-08-19,2036324.7210273743,24980.650390625,288527.886613369
2025-08-20,2023135.8462125063,25050.55078125,290936.65387090296
2025-08-21,2020194.5836949497,25083.75,291289.3500331454
2025-08-22,2051230.79858239,24870.099609375,294562.8526691012
2025-08-25,2052284.7665698528,24967.75,295573.888167534
2025-08-26,2060831.7984797359,24712.05078125,296843.741857063
2025-08-28,2076225.3582470715,24500.900390625,300597.1924193334
2025-08-29,2050996.3831485063,24426.849609375,304267.27599878795
2025-09-02,2044298.100636363,24579.599609375,312341.1526170485
2025-09-03,2062215.1438264847,24715.05078125,316463.8922815919
2025-09-04,2084263.7050393224,24734.30078125,314478.25287196785
2025-09-05,2085977.2655573487,24741.0,318658.58779575676
2025-09-08,2090619.0864807367,24773.150390625,320081.8629772216
2025-09-09,2103106.6940594018,24868.599609375,321405.7362083215
2025-09-10,2100009.2252002656,24973.099609375,320831.3700339012
2025-09-11,2117765.7616362125,25005.5,321020.4295049645
2025-09-12,2126559.7661824673,25114.0,322123.7745176293
2025-09-15,2140852.787212208,25069.19921875,324488.3363846559
2025-09-16,2133332.697620392,25239.099609375,324197.48416196555
2025-09-17,2129521.4464336485,25330.25,323669.6119570043
2025-09-18,2157090.1297825575,25423.599609375,321399.4828718249
2025-09-19,2172205.209302902,25327.05078125,323851.63904190063
2025-09-22,2186511.3974558115,25202.349609375,330320.25572701916
2025-09-23,2182915.6974162757,25169.5,335747.52839616686
2025-09-24,2175392.7310569882,25056.900390625,331330.6314336099
2025-09-25,2165824.9329859614,24890.849609375,331736.1954719871
2025-09-26,2175282.736027658,24654.69921875,335145.09558523446
2025-09-29,2183137.4193643928,24634.900390625,338931.00885759294
2025-09-30,2192587.5650322437,24611.099609375,341219.35814651847
2025-10-01,2199414.57865119,24836.30078125,342981.49730682373
2025-10-03,2198976.2396294475,24894.25,344305.3548813574
2025-10-06,2216125.3644763827,25077.650390625,350315.26277160645
2025-10-07,2204386.623660624,25108.30078125,352893.8297874853
2025-10-08,2231558.6343935877,25046.150390625,358952.8522085119
2025-10-09,2230359.8329616785,25181.80078125,350689.5411265455
2025-10-10,2152474.6884367764,25285.349609375,353319.94401491433
2025-10-13,2194483.3936920166,25227.349609375,364289.43891993165
2025-10-14,2182213.5356485844,25145.5,367444.1551424563
2025-10-15,2172877.674818158,25323.55078125,366771.49885817245
2025-10-16,2169607.822571978,25585.30078125,376617.8103329614
2025-10-17,2183748.7185661495,25709.849609375,368672.22436537966
2025-10-20,2209392.7273543775,25843.150390625,381082.8115076907
2025-10-21,2211227.7736319005,25868.599609375,359724.1449050121
2025-10-23,2203025.549255401,25891.400390625,362132.2617301941
2025-10-24,2225913.923330337,25795.150390625,361509.02226279303
2025-10-27,2267881.0450312793,25966.05078125,351482.87604895607
2025-10-28,2294846.5148774832,25936.19921875,349906.48595259525
2025-10-29,2304436.8443214744,26053.900390625,351463.928065924
2025-10-30,2273557.1837780178,25877.849609375,353497.2388428636
2025-10-31,2291922.463355407,25722.099609375,352960.29598189704
2025-11-03,2305758.043788448,25763.349609375,355128.2299717907
2025-11-04,2256741.621985048,25597.650390625,350253.34724632464
2025-11-06,2225438.3568674326,25509.69921875,352447.59775903076
2025-11-07,2222128.493439868,25492.30078125,354638.77362659946
2025-11-10,2270685.59222804,25574.349609375,364543.9352886602
2025-11-11,2265001.86938791,25694.94921875,364302.3006034717
2025-11-12,2257428.864224449,25875.80078125,371948.5411379151
2025-11-13,2214270.722535789,25879.150390625,370934.2173591368
2025-11-14,2221134.392344594,25910.05078125,363044.70342442393
2025-11-17,2199306.478834048,26013.44921875,360784.9817021545
2025-11-18,2171854.345591292,25910.05078125,359976.9947644789
2025-11-19,2182085.580779344,26052.650390625,361108.06247052364
2025-11-20,2128504.758887619,26192.150390625,358948.3181838989
2025-11-21,2149860.810968876,26068.150390625,361571.4862149805
2025-11-24,2229542.702686608,25959.5,366773.3668356687
2025-11-25,2230331.613600254,25884.80078125,369000.57722613215
2025-11-26,2249888.2090748996,26205.30078125,371330.08244823664
2025-11-28,2272983.9009951353,26202.94921875,376967.5162747279
2025-12-01,2264383.5739275366,26175.75,378781.43108017
2025-12-02,2290129.5956015587,26032.19921875,375172.5444995314
2025-12-03,2302468.2476162314,25986.0,377589.27276016027
2025-12-04,2306714.653123021,26033.75,379780.1014864743
2025-12-05,2308081.4251334965,26186.44921875,378471.77297511324
2025-12-08,2304926.587559879,25960.55078125,376588.4259888679
2025-12-09,2313518.909908995,25839.650390625,379149.87704946846
2025-12-10,2317737.545024693,25758.0,377327.27304278314
2025-12-11,2306484.88725096,25898.55078125,384807.89836120605
2025-12-12,2274080.4734731615,26046.94921875,388096.92702742293
2025-12-15,2270518.15954116,26027.30078125,390087.9985738471
2025-12-16,2281490.3627358377,25860.099609375,390749.17140960693
2025-12-17,2241672.9187653065,25818.55078125,395400.33542633057
2025-12-18,2262093.6428244114,25815.55078125,392350.2350463867
2025-12-19,2287639.682560444,25966.400390625,393641.6300653517
2025-12-22,2280604.3912531435,26172.400390625,398102.829390686
2025-12-23,2292769.2931976616,26177.150390625,401676.3323954791
2025-12-24,2296428.0517856926,26142.099609375,401049.089455422
2025-12-26,2310710.990190625,26042.30078125,408098.6569096036
2025-12-29,2292943.2341638505,25942.099609375,388520.7138856128
2025-12-30,2289084.2320168465,25938.849609375,392872.00544754043
2025-12-31,2266663.8886684924,26129.599609375,388306.5321124904
2026-01-02,2267594.907740861,26328.55078125,388131.6074133888
2026-01-05,2286296.733490348,26250.30078125,399352.0663002804
2026-01-06,2313548.080841303,26178.69921875,404442.3778836429
2026-01-07,2313112.136424288,26140.75,401176.00910986215
2026-01-08,2292180.272816792,25876.849609375,399869.6505617425
2026-01-09,2316525.971566513,25683.30078125,403702.2141473517
2026-01-12,2326975.303433329,25790.25,415473.5974568054
2026-01-13,2320191.3363858163,25732.30078125,413636.99553678185
2026-01-14,2298886.8190876096,25665.599609375,417629.97441033274
2026-01-16,2306864.8302906156,25694.349609375,414615.16938607395
2026-01-20,2271482.6571533084,25232.5,432669.08073103055
2026-01-21,2307717.4687212557,25157.5,440265.87009558827
2026-01-22,2335870.70264481,25289.900390625,449336.33344005793
2026-01-23,2344393.271069661,25048.650390625,455612.41145090014
2026-01-27,2379013.902377978,25175.400390625,465893.35055673495
2026-01-28,2381977.8266267776,25342.75,485278.2631381154
2026-01-29,2382411.803166032,25418.900390625,489509.79237882793
2026-01-30,2345246.9227386713,25320.650390625,432650.68236916885
2026-02-02,2359895.7866499424,25088.400390625,423823.14113616943
2026-02-03,2286698.8327694386,25727.55078125,442537.35575094074
2026-02-04,2250738.060349971,25776.0,444916.81523580104
2026-02-05,2212450.6369628906,25642.80078125,438133.66619873047
2026-02-06,2264713.020985633,25693.69921875,447166.6378117278
2026-02-09,2288990.2581632137,25867.30078125,457550.9074056521
2026-02-10,2282162.6709811687,25935.150390625,454459.1073130518
2026-02-11,2282929.155531004,25953.849609375,459425.59363346174
2026-02-12,2240047.580047846,25807.19921875,446755.3961931914
2026-02-13,2239897.529185474,25471.099609375,454812.92111206055
2026-02-17,2242485.246477589,25725.400390625,443284.2878271304
2026-02-18,2256489.8401066214,25819.349609375,451907.5354042053
2026-02-19,2251437.344724953,25454.349609375,451779.38175386935
2026-02-20,2277176.349146351,25571.25,460604.217163451
2026-02-23,2241758.082173899,25713.0,472204.7561073378
