symbol,entry_date,exit_date,entry,exit,return_pct,pnl,weeks_held
JUBLFOOD.NS,2024-08-12,2024-09-30,642.05,626.27,-2.5,-55481.0,7
UNOMINDA.NS,2024-08-12,2024-09-30,1159.73,1041.27,-10.2,-200947.0,7
SARDAEN.NS,2024-08-12,2024-10-28,337.18,448.15,32.9,607735.0,11
GODFRYPHLP.NS,2024-08-19,2024-09-30,1770.05,2138.66,20.8,389701.0,6
PNBHOUSING.NS,2024-08-26,2024-09-16,972.42,995.81,2.4,37101.0,3
BLS.NS,2024-09-02,2024-09-16,441.46,390.12,-11.6,-235096.0,2
ACUTAAS.NS,2024-09-02,2024-10-21,710.4,753.21,6.0,53240.0,7
JMFINANCIL.NS,2024-09-02,2024-10-21,119.47,130.45,9.2,168403.0,7
MFSL.NS,2024-09-02,2024-11-18,1130.45,1180.95,4.5,76832.0,11
CANFINHOME.NS,2024-09-09,2024-09-30,910.36,825.67,-9.3,-129900.0,3
ABREL.NS,2024-09-09,2024-10-21,2883.78,2633.24,-8.7,-181331.0,6
APARINDS.NS,2024-09-09,2024-10-21,10203.95,9361.63,-8.3,-172900.0,6
FLUOROCHEM.NS,2024-09-09,2024-10-21,4396.33,4151.82,-5.6,-119645.0,6
SHYAMMETL.NS,2024-09-09,2024-10-21,865.53,790.89,-8.6,-180251.0,6
CDSL.NS,2024-09-16,2024-09-30,1527.5,1361.38,-10.9,-223782.0,2
MAXHEALTH.NS,2024-09-16,2024-09-30,1058.99,927.58,-12.4,-219301.0,2
NEWGEN.NS,2024-09-16,2024-10-14,1303.94,1247.7,-4.3,-94683.0,4
ASAHIINDIA.NS,2024-09-16,2024-10-21,774.12,675.01,-12.8,-261764.0,5
KPRMILL.NS,2024-09-16,2024-12-23,940.76,1000.28,6.3,114573.0,14
BSE.NS,2024-09-16,2025-02-10,1325.98,1690.04,27.5,530140.0,21
TATACOMM.NS,2024-09-23,2024-10-07,2068.04,1917.43,-7.3,-152707.0,2
MINDACORP.NS,2024-09-23,2024-10-14,602.04,537.36,-10.7,-220690.0,3
CEATLTD.NS,2024-09-23,2024-10-21,3148.02,2694.71,-14.4,-292444.0,4
ECLERX.NS,2024-09-23,2024-10-21,1497.44,1388.38,-7.3,-152788.0,4
KEC.NS,2024-09-23,2024-10-21,1004.88,878.9,-12.5,-217857.0,4
DEEPAKFERT.NS,2024-09-23,2024-12-16,1052.24,1118.26,6.3,113317.0,12
SAREGAMA.NS,2024-09-30,2024-10-14,600.17,526.18,-12.3,-245170.0,2
CEMPRO.NS,2024-09-30,2024-10-21,651.71,537.25,-17.6,-345146.0,3
LALPATHLAB.NS,2024-09-30,2024-10-21,1733.73,1524.99,-12.0,-239438.0,3
WHIRLPOOL.NS,2024-09-30,2024-10-21,2356.07,2130.99,-9.6,-192111.0,3
ERIS.NS,2024-09-30,2024-12-30,1335.81,1299.41,-2.7,-61640.0,13
AMBER.NS,2024-09-30,2025-01-13,4921.2,6757.5,37.3,702963.0,15
BAJAJHLDNG.NS,2024-10-07,2024-10-21,10671.98,10112.88,-5.2,-94715.0,2
CGPOWER.NS,2024-10-07,2024-10-21,854.56,742.83,-13.1,-262809.0,2
DIXON.NS,2024-10-07,2024-10-21,15122.82,14093.73,-6.8,-141073.0,2
POWERINDIA.NS,2024-10-07,2024-10-21,15890.8,13292.97,-16.3,-325836.0,2
USHAMART.NS,2024-10-07,2024-10-21,407.06,381.9,-6.2,-129386.0,2
ZENTEC.NS,2024-10-07,2024-10-21,1916.29,1701.71,-11.2,-226537.0,2
PAGEIND.NS,2024-10-07,2024-11-18,43351.66,43882.16,1.2,13746.0,6
RADICO.NS,2024-10-07,2025-01-06,2142.83,2227.12,3.9,66396.0,13
COFORGE.NS,2024-10-07,2025-01-13,1452.45,1700.64,17.1,321054.0,14
FORTIS.NS,2024-10-07,2025-01-13,601.9,646.55,7.4,332.0,14
UTIAMC.NS,2024-10-14,2024-12-16,1202.11,1125.27,-6.4,-132088.0,9
CDSL.NS,2024-10-14,2025-01-06,1565.44,1547.99,-1.1,-30958.0,12
CARTRADE.NS,2024-10-14,2025-01-13,1049.95,1468.0,39.8,753512.0,13
FSL.NS,2024-10-14,2025-01-27,321.25,322.36,0.3,-2192.0,15
PARADEEP.NS,2024-10-14,2025-02-03,94.13,105.06,11.6,213024.0,16
PERSISTENT.NS,2024-10-21,2025-01-13,5581.69,5916.3,6.0,97876.0,12
CRISIL.NS,2024-10-21,2025-01-20,4976.51,5193.52,4.4,68780.0,13
ASTERDM.NS,2024-10-21,2025-01-27,446.22,468.15,4.9,78789.0,14
ANANTRAJ.NS,2024-10-28,2024-11-11,755.05,676.07,-10.5,-199613.0,2
JSWDULUX.NS,2024-10-28,2024-11-11,4145.44,3488.34,-15.9,-297518.0,2
USHAMART.NS,2024-10-28,2024-11-11,421.44,374.08,-11.2,-213839.0,2
JUBLPHARMA.NS,2024-10-28,2024-11-18,1267.99,1133.76,-10.6,-201935.0,3
CUB.NS,2024-10-28,2024-12-23,131.45,127.09,-3.3,-69619.0,8
JMFINANCIL.NS,2024-10-28,2024-12-23,135.95,121.35,-10.7,-204749.0,8
RAINBOW.NS,2024-10-28,2024-12-23,1571.17,1483.55,-5.6,-110687.0,8
ABSLAMC.NS,2024-10-28,2025-01-06,771.63,725.86,-5.9,-117136.0,10
ACUTAAS.NS,2024-10-28,2025-01-13,993.99,993.99,0.0,-9130.0,11
CAPLIPOINT.NS,2024-10-28,2025-01-13,1996.23,2199.62,10.2,176311.0,11
LAURUSLABS.NS,2024-10-28,2025-01-13,500.4,568.69,13.6,239409.0,11
CHOICEIN.NS,2024-10-28,2025-01-20,526.0,514.9,-2.1,-47561.0,12
WOCKPHARMA.NS,2024-10-28,2025-01-20,1248.95,1351.0,8.2,139694.0,12
GILLETTE.NS,2024-10-28,2025-01-27,9571.7,8268.27,-13.6,-256125.0,13
APOLLOHOSP.NS,2024-11-04,2024-11-18,7361.75,6943.92,-5.7,-112491.0,2
TARIL.NS,2024-11-04,2024-11-18,509.81,476.8,-6.5,-127543.0,2
TEGA.NS,2024-11-04,2024-11-18,2126.46,1701.42,-20.0,-374201.0,2
DCMSHRIRAM.NS,2024-11-04,2024-11-25,1223.85,1139.27,-6.9,-135465.0,3
MAXHEALTH.NS,2024-11-04,2024-11-25,1067.02,972.1,-8.9,-171733.0,3
VIJAYA.NS,2024-11-04,2024-12-16,1117.75,1038.91,-7.1,-138058.0,6
ECLERX.NS,2024-11-04,2025-01-06,1606.21,1620.7,0.9,7326.0,9
PGEL.NS,2024-11-04,2025-01-06,700.74,864.07,23.3,416873.0,9
WELCORP.NS,2024-11-04,2025-01-27,721.4,723.98,0.4,-2632.0,12
KIMS.NS,2024-11-04,2025-02-10,585.0,579.0,-1.0,-27915.0,14
NATIONALUM.NS,2024-11-18,2024-12-09,242.95,211.63,-12.9,-240938.0,3
TECHM.NS,2024-11-18,2024-12-16,1667.18,1601.73,-3.9,-79592.0,4
CCL.NS,2024-11-18,2025-01-06,756.41,646.66,-14.5,-270014.0,7
INDHOTEL.NS,2024-11-18,2025-01-06,803.3,794.22,-1.1,-29357.0,7
PAYTM.NS,2024-11-18,2025-01-06,913.8,828.0,-9.4,-177875.0,7
SYNGENE.NS,2024-11-25,2024-12-09,934.44,863.87,-7.6,-148917.0,2
PPLPHARMA.NS,2024-11-25,2025-01-06,271.12,214.91,-20.7,-392869.0,6
KARURVYSYA.NS,2024-12-02,2024-12-16,199.23,182.57,-8.4,-88.0,2
MCX.NS,2024-12-02,2024-12-16,1386.24,1272.02,-8.2,-165576.0,2
AFFLE.NS,2024-12-02,2025-01-06,1796.0,1552.05,-13.6,-191259.0,5
DIXON.NS,2024-12-02,2025-01-06,17413.3,16492.66,-5.3,-109589.0,5
HEG.NS,2024-12-02,2025-01-06,559.83,436.02,-22.1,-428397.0,5
KEC.NS,2024-12-02,2025-01-06,1187.05,938.92,-20.9,-405506.0,5
POLICYBZR.NS,2024-12-02,2025-01-06,2117.45,1784.8,-15.7,-306795.0,5
KFINTECH.NS,2024-12-02,2025-01-13,1246.07,1176.09,-5.6,-115874.0,6
MAXHEALTH.NS,2024-12-02,2025-01-13,1058.94,1023.65,-3.3,-72622.0,6
BLS.NS,2024-12-09,2025-01-06,465.18,440.57,-5.3,-109871.0,4
CHALET.NS,2024-12-09,2025-01-06,1005.29,863.06,-14.1,-277936.0,4
KAYNES.NS,2024-12-09,2025-01-06,6783.85,6574.25,-3.1,-68039.0,4
RPOWER.NS,2024-12-09,2025-01-06,47.7,38.39,-19.5,-29138.0,4
GICRE.NS,2024-12-16,2025-01-06,469.36,389.77,-17.0,-328029.0,3
OBEROIRLTY.NS,2024-12-16,2025-01-06,2218.03,2105.77,-5.1,-104487.0,3
ANANTRAJ.NS,2024-12-16,2025-01-20,856.41,794.74,-7.2,-144699.0,5
NEWGEN.NS,2024-12-16,2025-01-20,1563.75,1065.25,-31.9,-608107.0,5
CEATLTD.NS,2024-12-23,2025-01-20,3190.48,2881.18,-9.7,-192738.0,4
BLUESTARCO.NS,2024-12-30,2025-01-13,2354.54,1920.11,-18.5,-364989.0,2
IPCALAB.NS,2024-12-30,2025-01-13,1717.5,1523.59,-11.3,-106257.0,2
ITI.NS,2024-12-30,2025-01-13,473.4,376.1,-20.6,-405649.0,2
JUBLFOOD.NS,2024-12-30,2025-01-13,775.59,689.83,-11.1,-222655.0,2
LEMONTREE.NS,2024-12-30,2025-01-13,159.5,141.0,-11.6,-19.0,2
TARIL.NS,2024-12-30,2025-01-13,636.74,514.86,-19.1,-378377.0,2
VIJAYA.NS,2025-01-06,2025-01-20,1241.0,961.71,-22.5,-410104.0,2
BLS.NS,2025-01-13,2025-01-27,496.67,427.55,-13.9,-249055.0,2
NAVINFLUOR.NS,2025-01-13,2025-02-24,3781.05,3736.12,-1.2,-29187.0,6
LAURUSLABS.NS,2025-01-20,2025-02-10,608.06,542.27,-10.8,-192128.0,3
WIPRO.NS,2025-01-20,2025-02-24,300.39,264.15,-12.1,-213312.0,5
ACUTAAS.NS,2025-01-27,2025-02-10,1204.9,1076.1,-10.7,-188026.0,2
UBL.NS,2025-01-27,2025-02-10,2208.77,1975.69,-10.6,-185580.0,2
ZENSARTECH.NS,2025-01-27,2025-02-10,909.35,797.24,-12.3,-215527.0,2
CARTRADE.NS,2025-01-27,2025-02-17,1750.0,1435.0,-18.0,-310690.0,3
SBICARD.NS,2025-01-27,2025-06-30,815.2,906.42,11.2,179578.0,22
BAJFINANCE.NS,2025-01-27,2025-07-28,782.55,868.66,11.0,176505.0,26
SRF.NS,2025-01-27,2025-07-28,2860.51,2954.02,3.3,46517.0,26
JKCEMENT.NS,2025-02-03,2025-02-17,4850.33,4552.06,-6.1,-111656.0,2
REDINGTON.NS,2025-02-03,2025-02-24,223.03,217.87,-2.3,-47331.0,3
UPL.NS,2025-02-03,2025-03-10,629.34,590.28,-6.2,-112771.0,5
SHREECEM.NS,2025-02-03,2025-05-05,28099.96,29392.39,4.6,67773.0,13
KOTAKBANK.NS,2025-02-03,2025-05-26,385.95,412.21,6.8,106007.0,16
NH.NS,2025-02-03,2025-06-30,1409.25,2003.43,42.2,700436.0,21
REDINGTON.NS,2025-03-03,2025-03-31,241.22,169.38,-29.8,-497668.0,4
ABBOTINDIA.NS,2025-03-03,2025-08-18,29651.8,31410.0,5.9,88305.0,24
NAVINFLUOR.NS,2025-03-03,2025-08-25,4100.07,4620.49,12.7,199948.0,25
JSWSTEEL.NS,2025-03-17,2025-03-31,1054.09,898.41,-14.8,-252248.0,2
WELCORP.NS,2025-03-17,2025-03-31,877.29,658.55,-24.9,-420230.0,2
CARTRADE.NS,2025-03-17,2025-04-07,1840.0,1538.1,-16.4,-279311.0,3
GABRIEL.NS,2025-03-17,2025-04-07,594.06,528.67,-11.0,-190128.0,3
MUTHOOTFIN.NS,2025-03-17,2025-04-07,2326.61,1975.91,-15.1,-257000.0,3
AAVAS.NS,2025-03-17,2025-04-28,1990.05,1836.5,-7.7,-135713.0,6
CHAMBLFERT.NS,2025-03-17,2025-05-12,587.95,606.32,3.1,43347.0,8
UPL.NS,2025-03-17,2025-05-19,655.55,620.26,-5.4,-97180.0,9
MANAPPURAM.NS,2025-03-17,2025-07-28,233.46,243.57,4.3,63235.0,19
INDIGO.NS,2025-03-17,2025-08-25,5046.77,5629.5,11.5,182381.0,23
JKCEMENT.NS,2025-03-24,2025-06-16,4902.56,5655.78,15.4,244942.0,12
BAJAJFINSV.NS,2025-03-24,2025-07-28,2004.66,1921.36,-4.2,-76821.0,18
GALLANTT.NS,2025-03-31,2025-08-11,355.37,653.9,84.0,1362788.0,19
KPRMILL.NS,2025-04-14,2025-05-19,1070.41,1131.92,5.7,86084.0,5
SUNDARMFIN.NS,2025-04-14,2025-06-16,5186.62,4755.96,-8.3,-144397.0,9
COROMANDEL.NS,2025-04-14,2025-06-30,2129.0,2217.63,4.2,60108.0,11
BHARTIARTL.NS,2025-04-14,2025-07-07,1859.26,1891.2,1.7,19966.0,12
SOLARINDS.NS,2025-04-14,2025-07-07,12255.42,15390.91,25.6,410894.0,12
HDFCBANK.NS,2025-04-14,2025-08-25,933.73,934.15,0.0,-7483.0,19
ICICIBANK.NS,2025-04-14,2025-08-25,1413.09,1386.41,-1.9,-39202.0,19
PARADEEP.NS,2025-04-14,2025-09-08,135.04,168.83,25.0,402622.0,21
EICHERMOT.NS,2025-04-14,2025-11-10,5564.33,6660.25,19.7,314284.0,30
ANURAS.NS,2025-04-21,2025-09-15,862.89,1075.6,24.7,394947.0,21
DALBHARAT.NS,2025-04-21,2025-09-22,1951.69,2204.49,13.0,203625.0,22
GODFRYPHLP.NS,2025-04-21,2025-10-20,2598.43,3082.18,18.6,296283.0,26
CHOICEIN.NS,2025-04-21,2025-11-10,635.7,784.85,23.5,375499.0,29
MAZDOCK.NS,2025-04-28,2025-07-14,2999.98,2956.23,-1.5,-31958.0,11
MFSL.NS,2025-04-28,2025-07-14,1312.9,1532.0,16.7,264349.0,11
CEATLTD.NS,2025-04-28,2025-07-21,3334.19,3306.93,-0.8,-21538.0,12
REDINGTON.NS,2025-04-28,2025-07-28,242.17,242.87,0.3,-3516.0,13
FORCEMOT.NS,2025-04-28,2025-09-01,10011.85,17762.47,77.4,1252032.0,18
MARICO.NS,2025-05-05,2025-06-09,724.39,675.75,-6.7,-117943.0,5
SHREECEM.NS,2025-05-12,2025-05-26,31382.65,29566.1,-5.8,-104353.0,2
APLAPOLLO.NS,2025-05-12,2025-06-16,1781.89,1753.8,-1.6,-34680.0,5
BSE.NS,2025-05-12,2025-07-07,2431.93,2418.63,-0.5,-17492.0,8
GRSE.NS,2025-05-12,2025-07-07,2506.4,2773.52,10.7,169367.0,8
BDL.NS,2025-05-12,2025-07-14,1871.58,1665.0,-11.0,-192587.0,9
BEL.NS,2025-05-12,2025-07-14,369.96,391.49,5.8,88784.0,9
CEMPRO.NS,2025-05-12,2025-07-14,655.84,803.99,22.6,368744.0,9
BAJAJHLDNG.NS,2025-05-12,2025-08-25,12898.58,12551.19,-2.7,-53022.0,15
CUB.NS,2025-05-12,2025-08-25,142.49,144.27,1.2,12411.0,15
EIDPARRY.NS,2025-05-12,2025-09-01,963.65,1112.8,15.5,249913.0,16
POWERINDIA.NS,2025-05-12,2025-09-29,15989.54,18265.64,14.2,227807.0,20
HDFCAMC.NS,2025-05-12,2025-10-27,2286.54,2631.93,15.1,243828.0,24
ASTERDM.NS,2025-05-12,2025-11-17,592.46,647.36,9.3,146340.0,27
GABRIEL.NS,2025-05-12,2025-11-17,614.13,1025.78,67.0,1110554.0,27
CCL.NS,2025-05-19,2025-06-16,793.69,778.16,-2.0,-41260.0,4
HDFCLIFE.NS,2025-05-19,2025-07-07,779.36,752.52,-3.4,-66252.0,7
RPOWER.NS,2025-05-19,2025-07-21,52.9,55.0,4.0,58261.0,9
UNIONBANK.NS,2025-05-26,2025-07-21,139.99,132.1,-5.6,-8848.0,8
GLAXO.NS,2025-05-26,2025-07-28,3216.13,2857.36,-11.2,-199316.0,9
WELCORP.NS,2025-05-26,2025-08-25,921.95,834.18,-9.5,-171324.0,13
GVT%26D.NS,2025-05-26,2025-11-24,2242.93,2901.72,29.4,493488.0,26
IDBI.NS,2025-06-02,2025-06-16,98.93,88.11,-10.9,-11.0,2
AFFLE.NS,2025-06-09,2025-07-21,1926.5,1805.0,-6.3,-103224.0,6
GODREJIND.NS,2025-06-16,2025-06-30,1340.0,1169.0,-12.8,-231163.0,2
ABCAPITAL.NS,2025-06-16,2025-07-28,258.8,251.5,-2.8,-57938.0,6
HOMEFIRST.NS,2025-06-16,2025-07-28,1293.95,1190.44,-8.0,-148242.0,6
LTF.NS,2025-06-23,2026-01-05,202.84,296.65,46.2,654552.0,28
RAMCOCEM.NS,2025-06-30,2025-08-04,1089.14,1048.14,-3.8,-77492.0,5
DCMSHRIRAM.NS,2025-06-30,2025-08-18,1338.55,1252.55,-6.4,-125861.0,7
PFOCUS.NS,2025-06-30,2025-08-25,167.5,145.0,-13.4,-25493.0,8
CCL.NS,2025-06-30,2025-10-06,875.56,819.5,-6.4,-125477.0,14
ASAHIINDIA.NS,2025-06-30,2026-01-12,840.27,938.07,11.6,202392.0,28
JPPOWER.NS,2025-07-07,2025-07-21,24.2,20.1,-16.9,-314968.0,2
MEDANTA.NS,2025-07-07,2025-09-22,1303.97,1294.54,-0.7,-22102.0,11
ANANDRATHI.NS,2025-07-07,2025-11-17,1110.17,1412.68,27.2,482813.0,19
SYRMA.NS,2025-07-07,2025-12-01,677.85,748.68,10.4,179604.0,21
GMDCLTD.NS,2025-07-14,2025-07-28,421.04,376.72,-10.5,-199743.0,2
SUMICHEM.NS,2025-07-14,2025-08-04,608.08,580.45,-4.5,-91386.0,3
NAM-INDIA.NS,2025-07-14,2025-08-25,824.35,775.84,-5.9,-115690.0,6
NUVOCO.NS,2025-07-14,2025-09-08,391.0,428.95,9.7,166720.0,8
KIMS.NS,2025-07-14,2025-09-29,761.2,715.0,-6.1,-118989.0,11
NAVA.NS,2025-07-14,2025-10-06,593.17,611.85,3.1,34367.0,12
PAYTM.NS,2025-07-21,2025-09-22,1068.0,1130.0,5.8,52550.0,9
UPL.NS,2025-07-21,2025-09-22,718.05,641.79,-10.6,-200189.0,9
SHYAMMETL.NS,2025-07-21,2025-10-20,968.47,900.04,-7.1,-136193.0,13
ETERNAL.NS,2025-07-21,2025-10-27,310.0,316.45,2.1,28429.0,14
COROMANDEL.NS,2025-07-28,2025-08-11,2597.22,2361.28,-9.1,-172593.0,2
SCHNEIDER.NS,2025-07-28,2025-08-11,1000.0,880.0,-12.0,-225084.0,2
CARTRADE.NS,2025-07-28,2025-09-08,2179.9,2338.2,7.3,121720.0,6
BOSCHLTD.NS,2025-07-28,2025-09-22,39887.52,37915.49,-4.9,-97494.0,8
RBLBANK.NS,2025-07-28,2025-12-01,259.38,305.91,17.9,314024.0,18
RADICO.NS,2025-07-28,2025-12-29,2858.66,3092.14,8.2,137940.0,22
KARURVYSYA.NS,2025-08-04,2025-09-22,217.39,205.06,-5.7,-110041.0,7
ECLERX.NS,2025-08-04,2025-09-29,2055.05,1976.9,-3.8,-76665.0,8
INDIANB.NS,2025-08-04,2025-12-01,637.27,790.95,24.1,420596.0,17
JMFINANCIL.NS,2025-08-11,2025-09-15,183.84,165.9,-9.8,-184018.0,5
APOLLOHOSP.NS,2025-08-11,2025-09-22,7830.48,7531.22,-3.8,-77324.0,6
SARDAEN.NS,2025-08-11,2025-10-13,559.85,527.08,-5.9,-80176.0,9
HBLENGINE.NS,2025-08-11,2025-11-17,765.95,895.94,17.0,295325.0,14
CRAFTSMAN.NS,2025-08-11,2026-01-19,7114.32,7189.73,1.1,9991.0,23
MARUTI.NS,2025-08-18,2025-11-03,14257.81,15227.07,6.8,98511.0,11
LEMONTREE.NS,2025-08-18,2025-11-10,170.52,156.52,-8.2,-993.0,12
GPIL.NS,2025-08-18,2025-11-17,238.02,240.06,0.9,6527.0,13
ZYDUSWELL.NS,2025-09-01,2025-09-29,484.83,453.09,-6.5,-128181.0,4
GMDCLTD.NS,2025-09-01,2025-11-17,503.34,486.45,-3.4,-70171.0,11
M%26M.NS,2025-09-01,2026-01-19,3524.29,3506.58,-0.5,-18246.0,20
MUTHOOTFIN.NS,2025-09-01,2026-01-26,2820.35,3450.82,22.4,397155.0,21
ASHOKLEY.NS,2025-09-01,2026-03-02,128.91,187.26,45.3,814152.0,26
MSUMI.NS,2025-09-08,2025-09-22,49.62,46.57,-6.1,-120817.0,2
AFFLE.NS,2025-09-08,2025-09-29,2083.0,1936.7,-7.0,-136806.0,3
BRITANNIA.NS,2025-09-08,2025-10-06,6147.62,5775.32,-6.1,-119024.0,4
GALLANTT.NS,2025-09-08,2025-10-20,689.9,527.45,-23.5,-437564.0,6
HINDALCO.NS,2025-09-08,2025-11-03,754.22,787.89,4.5,72102.0,8
JSWSTEEL.NS,2025-09-08,2025-11-17,1093.72,1135.48,3.8,60324.0,10
CUMMINSIND.NS,2025-09-08,2025-12-22,4008.28,4284.81,6.9,116391.0,15
PFOCUS.NS,2025-09-08,2026-01-19,189.0,217.52,15.1,265466.0,19
POONAWALLA.NS,2025-09-15,2025-10-27,498.0,479.0,-3.8,-28175.0,6
ADANIPOWER.NS,2025-09-15,2025-11-17,148.2,150.0,1.2,13080.0,9
CARTRADE.NS,2025-09-15,2025-12-08,2540.6,2673.4,5.2,86590.0,12
NLCINDIA.NS,2025-09-22,2025-11-03,276.36,255.51,-7.5,-143899.0,6
USHAMART.NS,2025-09-22,2025-11-17,447.79,426.74,-4.7,-92983.0,8
JINDALSTEL.NS,2025-09-29,2025-10-13,1075.07,1009.69,-6.1,-118882.0,2
UNOMINDA.NS,2025-09-29,2025-10-13,1313.0,1212.23,-7.7,-147560.0,2
AEGISLOG.NS,2025-09-29,2025-10-27,864.39,746.17,-13.7,-255984.0,4
NYKAA.NS,2025-09-29,2025-11-03,239.81,253.02,5.5,90421.0,5
FORTIS.NS,2025-09-29,2025-11-10,992.95,942.0,-5.1,-101693.0,6
HEROMOTOCO.NS,2025-09-29,2025-12-08,5342.74,5741.49,7.5,125411.0,10
MINDACORP.NS,2025-09-29,2026-01-19,589.64,541.74,-8.1,-155728.0,16
BANKBARODA.NS,2025-09-29,2026-01-26,258.39,270.26,4.6,2868.0,17
CANBK.NS,2025-09-29,2026-01-26,121.98,136.55,11.9,206647.0,17
BANKINDIA.NS,2025-09-29,2026-03-02,121.97,149.13,22.3,393143.0,22
HINDCOPPER.NS,2025-09-29,2026-03-09,343.95,488.05,41.9,747459.0,23
YESBANK.NS,2025-10-06,2025-10-20,24.2,22.72,-6.1,-119184.0,2
TATACOMM.NS,2025-10-06,2025-12-22,1816.48,1761.58,-3.0,-39393.0,11
VEDL.NS,2025-10-06,2026-03-23,471.62,652.95,38.4,683356.0,24
M%26MFIN.NS,2025-10-13,2026-01-05,294.96,338.88,14.9,259849.0,12
MCX.NS,2025-10-13,2026-01-26,1876.0,2207.29,17.7,157329.0,15
NESTLEIND.NS,2025-10-13,2026-03-02,1276.44,1221.13,-4.3,-87282.0,20
SAMMAANCAP.NS,2025-10-20,2025-11-17,189.5,160.0,-15.6,-289371.0,4
SCI.NS,2025-10-20,2025-11-17,265.39,238.04,-10.3,-194579.0,4
CEATLTD.NS,2025-10-20,2025-12-08,4099.16,3712.11,-9.4,-178894.0,7
FEDERALBNK.NS,2025-10-20,2026-03-09,229.12,261.11,14.0,169731.0,20
NETWEB.NS,2025-10-27,2025-11-17,3855.6,3320.43,-13.9,-262726.0,3
CHENNPETRO.NS,2025-10-27,2025-11-24,923.59,873.68,-5.4,-107883.0,4
IOC.NS,2025-10-27,2025-11-24,158.6,153.88,-3.0,-63551.0,4
NAVINFLUOR.NS,2025-10-27,2026-03-30,5693.15,5883.92,3.4,12299.0,22
NEULANDLAB.NS,2025-11-03,2025-11-17,18964.95,16292.89,-14.1,-264980.0,2
BPCL.NS,2025-11-03,2026-01-05,356.25,343.9,-3.5,-66095.0,9
3MINDIA.NS,2025-11-03,2026-01-19,34559.5,32839.41,-5.0,-98207.0,11
CUB.NS,2025-11-03,2026-03-02,188.88,188.73,-0.1,-10572.0,17
ADANIENSOL.NS,2025-11-10,2026-01-05,1025.5,960.6,-6.3,-125059.0,8
BIOCON.NS,2025-11-10,2026-01-05,412.01,379.55,-7.9,-15154.0,8
GESHIP.NS,2025-11-10,2026-05-25,1106.99,1403.8,26.8,481705.0,28
NATIONALUM.NS,2025-11-10,2026-06-01,257.31,384.52,49.4,896056.0,29
GMRAIRPORT.NS,2025-11-17,2025-12-15,104.68,102.05,-2.5,-53433.0,4
NYKAA.NS,2025-11-17,2025-12-15,268.5,249.3,-7.2,-135674.0,4
BHARTIARTL.NS,2025-11-17,2026-01-05,2135.23,1998.35,-6.4,-122480.0,7
KIRLOSENG.NS,2025-11-17,2026-01-05,1159.4,1135.6,-2.1,-45293.0,7
AUBANK.NS,2025-11-17,2026-01-19,914.46,965.16,5.5,89381.0,9
LATENTVIEW.NS,2025-11-24,2025-12-22,501.0,459.0,-8.4,-159130.0,4
RELIANCE.NS,2025-11-24,2026-01-05,1567.75,1468.51,-6.3,-122322.0,6
IIFL.NS,2025-11-24,2026-01-19,576.78,521.15,-9.6,-181728.0,8
LAURUSLABS.NS,2025-11-24,2026-01-19,1033.97,1015.39,-1.8,-41152.0,8
MOTHERSON.NS,2025-11-24,2026-01-19,115.94,107.88,-7.0,-133513.0,8
PTCIL.NS,2025-11-24,2026-01-19,18295.0,17478.0,-4.5,-88830.0,8
ABCAPITAL.NS,2025-11-24,2026-01-26,358.0,327.5,-8.5,-161552.0,9
ZFCVINDIA.NS,2025-12-01,2026-01-05,2449.25,2354.42,-3.9,-77890.0,5
IDEA.NS,2025-12-01,2026-01-19,10.76,9.93,-7.7,-146493.0,7
JKTYRE.NS,2025-12-01,2026-02-16,459.72,534.62,16.3,281532.0,11
PHOENIXLTD.NS,2025-12-08,2026-01-19,1767.26,1724.22,-2.4,-52393.0,6
BHARATFORG.NS,2025-12-08,2026-01-26,1420.06,1379.53,-2.9,-59887.0,7
HINDZINC.NS,2025-12-08,2026-01-26,552.01,554.86,0.5,262.0,7
CANFINHOME.NS,2025-12-08,2026-02-23,910.67,820.49,-9.9,-185698.0,11
HINDALCO.NS,2025-12-08,2026-03-16,847.53,850.56,0.4,-2558.0,14
IDFCFIRSTB.NS,2025-12-15,2026-02-09,84.75,80.77,-4.7,-93851.0,8
SBIN.NS,2025-12-15,2026-03-02,963.73,1095.26,13.6,237471.0,11
GRANULES.NS,2025-12-22,2026-01-19,616.07,563.83,-8.5,-165186.0,4
NMDC.NS,2025-12-22,2026-01-19,81.04,74.11,-8.6,-166504.0,4
TITAN.NS,2025-12-22,2026-01-26,3996.88,3986.92,-0.2,-13796.0,5
COALINDIA.NS,2025-12-22,2026-02-09,388.55,397.59,2.3,33543.0,7
KARURVYSYA.NS,2025-12-22,2026-03-09,262.81,275.41,4.8,78975.0,11
AJANTPHARM.NS,2025-12-29,2026-01-12,2950.37,2655.77,-10.0,-197515.0,2
INDIACEM.NS,2026-01-05,2026-01-19,458.75,431.5,-5.9,-117785.0,2
IPCALAB.NS,2026-01-05,2026-01-19,1568.55,1457.74,-7.1,-138269.0,2
TORNTPHARM.NS,2026-01-05,2026-03-30,3925.23,3979.29,1.4,16018.0,12
LUPIN.NS,2026-01-05,2026-08-03,2158.35,2360.0,9.3,161610.0,30
MAHABANK.NS,2026-01-12,2026-01-26,65.82,59.57,-9.5,-185340.0,2
PNB.NS,2026-01-12,2026-01-26,128.56,117.58,-8.5,-167772.0,2
SAIL.NS,2026-01-12,2026-03-09,149.0,148.97,-0.0,-9673.0,8
